,id,index_right,cluster,sqkm,precipitation prc_mean,SGC yld Irrigation High_mean,YAM yld Rain-fed Low_mean,CAS yld Rain-fed Low_mean,SGC yld Rain-fed High_mean,SGC evt Irrigation Low_mean,PTS evt Rain-fed Low_mean,RCP yld Irrigation Low_mean,YAM cwd Rain-fed High_mean,CON cwd Rain-fed High_mean,CON evt Irrigation Low_mean,CAS evt Rain-fed High_mean,PTS yld Rain-fed High_mean,PTS evt Irrigation High_mean,RCP yld Rain-fed High_mean,SGC yld Rain-fed Low_mean,RCP evt Rain-fed Low_mean,YAM yld Irrigation High_mean,SGC yld Irrigation Low_mean,CON yld Irrigation High_mean,CON yld Irrigation Low_mean,YAM evt Irrigation High_mean,CAS evt Irrigation Low_mean,RCP cwd Rain-fed Low_mean,SGC cwd Irrigation Low_mean,RCP yld Rain-fed Low_mean,CON cwd Rain-fed Low_mean,RCP evt Irrigation High_mean,PTS evt Rain-fed High_mean,YAM evt Rain-fed High_mean,PTS cwd Rain-fed High_mean,YAM evt Rain-fed Low_mean,PTS evt Irrigation Low_mean,CAS cwd Irrigation Low_mean,CAS yld Rain-fed High_mean,CON yld Rain-fed Low_mean,PTS cwd Irrigation High_mean,CAS evt Irrigation High_mean,CON cwd Irrigation Low_mean,PTS cwd Rain-fed Low_mean,SGC evt Rain-fed Low_mean,CON evt Rain-fed High_mean,SGC cwd Rain-fed Low_mean,RCP cwd Irrigation High_mean,SGC cwd Irrigation High_mean,CAS yld Irrigation Low_mean,CAS evt Rain-fed Low_mean,YAM yld Irrigation Low_mean,YAM cwd Rain-fed Low_mean,PTS yld Rain-fed Low_mean,PTS cwd Irrigation Low_mean,CON yld Rain-fed High_mean,PTS yld Irrigation High_mean,SGC evt Irrigation High_mean,CON evt Rain-fed Low_mean,RCP yld Irrigation High_mean,YAM cwd Irrigation High_mean,YAM evt Irrigation Low_mean,CON cwd Irrigation High_mean,PTS yld Irrigation Low_mean,CON evt Irrigation High_mean,RCP evt Irrigation Low_mean,YAM cwd Irrigation Low_mean,RCP cwd Irrigation Low_mean,CAS yld Irrigation High_mean,RCP evt Rain-fed High_mean,CAS cwd Irrigation High_mean,RCP cwd Rain-fed High_mean,CAS cwd Rain-fed High_mean,SGC cwd Rain-fed High_mean,SGC evt Rain-fed High_mean,CAS cwd Rain-fed Low_mean,YAM yld Rain-fed High_mean,LCType2,LCType5,LCType6,LCType10,geometry
156,156,0,FJI,88.32280118635877,2656.25,11377.0,2358.75,1984.0,11377.0,1030.75,542.75,1967.0,1.0,1.0,188.25,993.75,6698.75,652.0,7904.25,3605.0,513.25,8890.75,3552.0,4334.0,286.0,952.5,702.5,1.0,1.0,1872.0,0.25,634.5,667.0,1072.75,1.0,910.0,542.5,1.0,9113.5,286.5,1.0,824.25,0.25,1.0,1109.0,993.75,1.0,1.0,3.25,1919.5,823.75,2355.25,1.0,2104.5,1.0,4334.0,6698.75,1248.0,212.5,8177.0,1.0,808.0,1.0,2104.5,844.5,543.5,1.0,1.0,9113.5,641.5,1.0,1.0,1.0,1.0,1366.5,1.0,8890.75,3.0,,1.0,,"POLYGON ((179.2855550000001 -16.656387999999897, 179.28555500000004 -16.566387999999893, 179.19555500000007 -16.566387999999893, 179.19555500000007 -16.656387999999897, 179.2855550000001 -16.656387999999897))"
157,157,0,FJI,88.3630652676434,2643.25,11099.0,2543.25,2000.25,11099.0,1074.0,571.5,1940.25,1.0,1.0,188.25,1024.0,6957.5,671.75,8214.75,3529.5,533.5,9105.25,3497.25,4570.75,286.0,1001.75,732.75,1.0,1.0,1859.75,0.25,656.25,686.75,1109.25,1.0,952.25,569.0,1.0,9041.25,286.5,1.0,861.0,0.25,1.0,1150.25,1019.25,1.0,1.0,9.0,1942.25,851.75,2540.75,1.0,2347.5,1.0,4570.75,6957.5,1295.0,212.5,8454.5,1.0,839.75,1.0,2347.75,880.0,566.25,1.0,1.0,9041.25,662.25,1.0,1.0,1.0,1.0,1416.0,1.0,9105.25,1.0,,1.0,2.0,"POLYGON ((179.28555500000004 -16.566387999999893, 179.28555500000013 -16.47638799999989, 179.19555500000013 -16.47638799999989, 179.19555500000007 -16.566387999999893, 179.28555500000004 -16.566387999999893))"
158,158,0,FJI,88.40311529113315,2635.0,10991.0,2621.0,2011.0,10991.0,1090.5,580.5,1930.5,1.0,1.0,0.0,1033.0,7206.5,678.5,8265.5,3494.5,544.5,9014.0,3462.5,4483.0,0.0,1027.0,744.5,1.0,1.0,1851.5,0.0,664.5,693.5,1119.5,1.0,976.0,576.0,1.0,9063.0,0.0,1.0,875.5,0.0,1.0,1166.0,1018.0,1.0,1.0,12.5,1953.0,862.5,2619.0,1.0,2452.5,1.0,4483.0,7206.5,1312.0,0.0,8491.5,1.0,851.5,1.0,2453.0,893.5,584.5,1.0,1.0,9063.0,667.0,1.0,1.0,1.0,1.0,1431.0,1.0,9014.0,,,,2.0,"POLYGON ((179.28555500000013 -16.476387999999893, 179.28555500000007 -16.38638799999989, 179.19555500000016 -16.38638799999989, 179.19555500000013 -16.476387999999893, 179.28555500000013 -16.476387999999893))"
159,159,0,FJI,88.24163116149462,2663.0,11205.0,2511.0,1999.0,11205.0,1067.5,567.0,1951.5,1.0,1.0,0.0,1026.0,6861.0,672.5,8085.5,3565.0,524.0,9037.0,3530.0,4472.5,0.0,986.5,727.5,1.0,1.0,1854.5,0.0,654.0,687.5,1103.0,1.0,938.0,567.0,1.0,9063.5,0.0,1.0,853.5,0.0,1.0,1145.5,1007.0,1.0,1.0,22.0,1939.0,850.0,2508.0,1.0,2297.5,1.0,4472.5,6861.0,1273.0,0.0,8365.0,1.0,836.0,1.0,2297.5,875.0,552.5,1.0,1.0,9063.5,661.5,1.0,1.0,1.0,1.0,1407.5,1.0,9037.0,1.0,,,1.0,"POLYGON ((179.3755550000001 -16.836387999999886, 179.37555500000013 -16.74638799999989, 179.2855550000001 -16.74638799999989, 179.28555500000016 -16.836387999999886, 179.3755550000001 -16.836387999999886))"
160,160,0,FJI,88.28232312496651,2658.6666666666665,11521.0,2285.3333333333335,1980.6666666666667,11521.0,1006.6666666666666,530.3333333333334,1979.0,1.0,1.0,0.0,976.3333333333334,6679.333333333333,641.6666666666666,7727.666666666667,3632.0,502.6666666666667,8698.0,3571.6666666666665,4137.0,0.0,930.3333333333334,686.3333333333334,1.0,1.0,1876.6666666666667,0.0,623.0,656.6666666666666,1048.3333333333333,1.0,894.6666666666666,530.3333333333334,1.0,9188.333333333334,0.0,1.0,805.3333333333334,0.0,1.0,1087.6666666666667,965.0,1.0,1.0,1.0,1913.3333333333333,809.3333333333334,2282.0,1.0,2005.6666666666667,1.0,4137.0,6679.333333333333,1222.0,0.0,8014.0,1.0,789.3333333333334,1.0,2005.6666666666667,824.6666666666666,539.0,1.0,1.0,9188.333333333334,632.3333333333334,1.0,1.0,1.0,1.0,1335.0,1.0,8698.0,3.0,,,,"POLYGON ((179.37555500000013 -16.74638799999989, 179.3755550000001 -16.65638799999989, 179.2855550000001 -16.65638799999989, 179.2855550000001 -16.74638799999989, 179.37555500000013 -16.74638799999989))"
161,161,0,FJI,88.32280118637823,2654.0,11354.25,2374.0,1983.25,11354.25,1031.75,544.5,1962.5,1.0,1.0,0.0,996.25,6787.25,654.0,7896.25,3587.0,518.75,8830.25,3534.5,4262.25,0.0,952.75,703.75,1.0,1.0,1870.25,0.0,636.0,669.0,1076.25,1.0,912.0,544.0,1.0,9130.25,0.0,1.0,826.0,0.0,1.0,1111.5,994.75,1.0,1.0,2.5,1918.75,825.25,2371.0,1.0,2126.25,1.0,4262.25,6787.25,1250.75,0.0,8169.5,1.0,808.0,1.0,2126.25,845.25,547.0,1.0,1.0,9130.25,646.5,1.0,1.0,1.0,1.0,1370.0,1.0,8830.25,2.0,,2.0,,"POLYGON ((179.3755550000001 -16.656387999999897, 179.37555500000013 -16.566387999999893, 179.2855550000001 -16.566387999999893, 179.2855550000001 -16.656387999999897, 179.3755550000001 -16.656387999999897))"
162,162,0,FJI,88.36306526768236,2644.5,11020.75,2582.75,2011.5,11020.75,1085.5,580.0,1935.75,1.0,1.0,0.0,1034.5,7125.0,678.75,8240.75,3504.25,543.0,9040.75,3472.75,4500.0,0.0,1012.0,741.0,1.0,1.0,1857.75,0.0,663.0,693.75,1121.25,1.0,961.5,575.0,1.0,9050.75,0.0,1.0,870.75,0.0,1.0,1162.75,1028.5,1.0,1.0,7.25,1953.25,860.5,2580.25,1.0,2403.75,1.0,4500.0,7125.0,1311.0,0.0,8480.75,1.0,847.75,1.0,2404.0,889.25,572.0,1.0,1.0,9050.75,669.75,1.0,1.0,1.0,1.0,1431.5,1.0,9040.75,,,2.0,2.0,"POLYGON ((179.37555500000013 -16.566387999999893, 179.37555500000013 -16.47638799999989, 179.28555500000013 -16.47638799999989, 179.2855550000001 -16.566387999999893, 179.37555500000013 -16.566387999999893))"
163,163,0,FJI,88.4031152911721,2637.6666666666665,10909.0,2647.6666666666665,2033.3333333333333,10909.0,1100.6666666666667,587.6666666666666,1930.0,1.0,1.0,0.0,1040.0,7388.666666666667,685.0,8292.0,3467.3333333333335,553.3333333333334,8945.333333333334,3437.0,4417.666666666667,0.0,1036.0,751.6666666666666,1.0,1.0,1854.6666666666667,0.0,671.0,700.0,1128.0,1.0,987.6666666666666,582.0,1.0,9073.666666666666,0.0,1.0,884.0,0.0,1.0,1177.6666666666667,1026.0,1.0,1.0,7.333333333333333,1975.3333333333333,870.3333333333334,2645.0,1.0,2494.6666666666665,1.0,4417.666666666667,7388.666666666667,1330.3333333333333,0.0,8519.0,1.0,858.0,1.0,2495.0,901.0,590.0,1.0,1.0,9073.666666666666,670.6666666666666,1.0,1.0,1.0,1.0,1443.6666666666667,1.0,8945.333333333334,,,,3.0,"POLYGON ((179.37555500000013 -16.476387999999893, 179.3755550000001 -16.38638799999989, 179.2855550000001 -16.38638799999989, 179.28555500000013 -16.476387999999893, 179.37555500000013 -16.476387999999893))"
164,164,0,FJI,88.4429511796266,2637.0,10895.0,2644.0,2038.0,10895.0,1098.0,581.0,1930.0,1.0,1.0,0.0,1033.0,7413.0,685.0,8292.0,3462.0,559.0,8932.0,3433.0,4423.0,0.0,1033.0,750.0,1.0,1.0,1857.0,0.0,671.0,700.0,1121.0,1.0,993.0,582.0,1.0,9074.0,0.0,1.0,882.0,0.0,1.0,1176.0,1023.0,1.0,1.0,1.0,1981.0,868.0,2641.0,1.0,2492.0,1.0,4423.0,7413.0,1335.0,0.0,8519.0,1.0,855.0,1.0,2492.0,898.0,590.0,1.0,1.0,9074.0,663.0,1.0,1.0,1.0,1.0,1438.0,1.0,8932.0,,,,1.0,"POLYGON ((179.3755550000001 -16.386387999999894, 179.3755550000001 -16.296387999999887, 179.28555500000013 -16.296387999999887, 179.2855550000001 -16.386387999999894, 179.3755550000001 -16.386387999999894))"
165,165,0,FJI,88.24163116149461,2661.25,11128.5,2563.25,2002.75,11128.5,1078.0,572.5,1944.0,1.0,1.0,0.0,1036.0,6955.5,678.75,8153.5,3540.75,530.5,9055.0,3506.5,4467.25,0.0,994.75,735.25,1.0,1.0,1853.5,0.0,660.5,693.75,1118.5,1.0,946.5,572.5,1.0,9051.0,0.0,1.0,862.5,0.0,1.0,1157.25,1022.25,1.0,1.0,17.5,1943.0,857.75,2560.5,1.0,2367.75,1.0,4467.25,6955.5,1289.75,0.0,8423.0,1.0,843.25,1.0,2367.75,883.0,558.25,1.0,1.0,9051.0,671.75,1.0,1.0,1.0,1.0,1425.0,1.0,9055.0,1.0,,1.0,2.0,"POLYGON ((179.4655550000001 -16.836387999999886, 179.4655550000001 -16.74638799999989, 179.37555500000013 -16.74638799999989, 179.37555500000013 -16.836387999999886, 179.4655550000001 -16.836387999999886))"
166,166,0,FJI,88.28232312492757,2659.0,11358.0,2400.5,1989.25,11358.0,1032.75,550.5,1963.75,1.0,1.0,183.5,998.75,6767.25,656.0,7925.0,3593.5,518.25,8876.0,3549.5,4356.75,301.0,953.0,704.75,1.0,1.0,1871.25,0.25,637.5,671.0,1075.25,1.0,914.5,550.25,1.0,9122.5,301.5,1.0,827.0,0.25,1.0,1114.0,983.75,1.0,1.0,4.0,1926.75,827.5,2398.0,1.0,2154.75,1.0,4356.75,6767.25,1250.25,208.5,8194.5,1.0,808.25,1.0,2154.75,845.5,545.25,1.0,1.0,9122.5,650.0,1.0,1.0,1.0,1.0,1369.25,1.0,8876.0,3.0,,1.0,,"POLYGON ((179.4655550000001 -16.74638799999989, 179.4655550000001 -16.65638799999989, 179.37555500000013 -16.65638799999989, 179.37555500000013 -16.74638799999989, 179.4655550000001 -16.74638799999989))"
167,167,0,FJI,88.32280118633929,2656.25,11340.0,2396.0,1986.25,11340.0,1030.25,550.5,1960.75,1.0,1.0,368.25,996.0,6732.5,655.25,7968.0,3587.0,523.5,8939.75,3544.0,4428.5,595.25,950.5,703.5,1.0,1.0,1874.25,0.5,637.0,670.25,1076.25,1.0,912.75,549.75,1.0,9103.0,596.25,1.0,825.75,0.5,1.0,1111.75,993.0,1.0,1.0,1.5,1924.75,825.5,2393.75,1.0,2151.0,1.0,4428.5,6732.5,1250.75,418.25,8227.0,1.0,805.75,1.0,2151.25,843.25,544.75,1.0,1.0,9103.0,650.0,1.0,1.0,1.0,1.0,1370.5,1.0,8939.75,3.0,,1.0,,"POLYGON ((179.4655550000001 -16.656387999999897, 179.46555500000005 -16.566387999999893, 179.37555500000013 -16.566387999999893, 179.37555500000013 -16.656387999999897, 179.4655550000001 -16.656387999999897))"
168,168,0,FJI,88.36306526764339,2650.25,11085.0,2551.0,2006.0,11085.0,1070.75,574.75,1940.25,1.0,1.0,184.75,1028.5,7001.25,673.0,8232.5,3524.75,539.0,9092.75,3492.5,4560.0,294.25,997.75,731.5,1.0,1.0,1863.75,0.25,657.0,688.0,1115.25,1.0,952.75,569.5,1.0,9046.75,294.75,1.0,859.75,0.25,1.0,1150.25,1023.25,1.0,1.0,2.75,1947.75,852.0,2548.75,1.0,2358.5,1.0,4560.0,7001.25,1298.75,209.75,8462.75,1.0,835.5,1.0,2358.75,876.75,566.75,1.0,1.0,9046.75,670.75,1.0,1.0,1.0,1.0,1420.25,1.0,9092.75,1.0,,2.0,1.0,"POLYGON ((179.46555500000005 -16.566387999999893, 179.4655550000001 -16.47638799999989, 179.37555500000013 -16.47638799999989, 179.37555500000013 -16.566387999999893, 179.46555500000005 -16.566387999999893))"
169,169,0,FJI,88.40311529115263,2644.0,10958.0,2624.5,2018.75,10958.0,1088.5,581.75,1930.25,1.0,1.0,0.0,1034.75,7241.75,680.0,8272.0,3483.0,549.75,8985.25,3452.5,4467.75,0.0,1024.25,743.75,1.0,1.0,1856.0,0.0,665.75,695.0,1122.75,1.0,981.75,577.25,1.0,9054.5,0.0,1.0,875.0,0.0,1.0,1167.25,1023.0,1.0,1.0,2.25,1961.25,863.0,2622.0,1.0,2461.0,1.0,4467.75,7241.75,1321.75,0.0,8489.75,1.0,848.0,1.0,2461.0,891.0,585.5,1.0,1.0,9054.5,673.5,1.0,1.0,1.0,1.0,1433.75,1.0,8985.25,,,1.0,3.0,"POLYGON ((179.4655550000001 -16.476387999999893, 179.4655550000001 -16.38638799999989, 179.3755550000001 -16.38638799999989, 179.37555500000013 -16.476387999999893, 179.4655550000001 -16.476387999999893))"
170,170,0,FJI,88.44295117958762,2644.0,10952.666666666666,2642.0,2014.3333333333333,10952.666666666666,1084.6666666666667,576.0,1926.3333333333333,1.0,1.0,0.0,1029.0,7169.666666666667,679.0,8273.666666666666,3480.3333333333335,554.6666666666666,8979.0,3451.3333333333335,4483.333333333333,0.0,1020.3333333333334,741.3333333333334,1.0,1.0,1855.0,0.0,664.3333333333334,694.0,1117.0,1.0,984.0,576.3333333333334,1.0,9029.666666666666,0.0,1.0,872.3333333333334,0.0,1.0,1163.6666666666667,1020.6666666666666,1.0,1.0,1.0,1958.0,859.6666666666666,2639.6666666666665,1.0,2481.6666666666665,1.0,4483.333333333333,7169.666666666667,1319.3333333333333,0.0,8463.0,1.0,844.3333333333334,1.0,2481.6666666666665,887.3333333333334,584.6666666666666,1.0,1.0,9029.666666666666,673.0,1.0,1.0,1.0,1.0,1427.6666666666667,1.0,8979.0,,,,3.0,"POLYGON ((179.46555500000005 -16.386387999999894, 179.4655550000001 -16.296387999999887, 179.3755550000001 -16.296387999999887, 179.3755550000001 -16.386387999999894, 179.46555500000005 -16.386387999999894))"
171,171,0,FJI,88.24163116147515,2659.5,11052.0,2615.5,2006.5,11052.0,1088.5,578.0,1936.5,1.0,1.0,0.0,1046.0,7050.0,685.0,8221.5,3516.5,537.0,9073.0,3483.0,4462.0,0.0,1003.0,743.0,1.0,1.0,1852.5,0.0,667.0,700.0,1134.0,1.0,955.0,578.0,1.0,9038.5,0.0,1.0,871.5,0.0,1.0,1169.0,1037.5,1.0,1.0,13.0,1947.0,865.5,2613.0,1.0,2438.0,1.0,4462.0,7050.0,1306.5,0.0,8481.0,1.0,850.5,1.0,2438.0,891.0,564.0,1.0,1.0,9038.5,682.0,1.0,1.0,1.0,1.0,1442.5,1.0,9073.0,,,1.0,1.0,"POLYGON ((179.5555550000001 -16.836387999999886, 179.55555500000008 -16.74638799999989, 179.4655550000001 -16.74638799999989, 179.4655550000001 -16.836387999999886, 179.5555550000001 -16.836387999999886))"
172,172,0,FJI,88.32280118631984,2652.25,11237.25,2483.0,1996.75,11237.25,1044.0,564.0,1952.75,1.0,1.0,550.5,1008.0,6741.25,662.25,8155.75,3574.25,537.75,9099.75,3542.0,4639.0,899.5,951.25,713.5,1.0,1.0,1877.75,0.75,650.5,677.25,1104.0,1.0,935.5,563.5,1.0,9045.75,900.75,1.0,826.5,0.75,1.0,1131.75,1002.5,1.0,1.0,1.0,1938.25,835.5,2481.0,1.0,2260.0,1.0,4639.0,6741.25,1258.25,625.5,8354.5,1.0,814.75,1.0,2260.5,853.5,545.25,1.0,1.0,9045.75,657.25,1.0,1.0,1.0,1.0,1388.25,1.0,9099.75,3.0,,,1.0,"POLYGON ((179.55555500000006 -16.656387999999897, 179.55555500000006 -16.566387999999893, 179.4655550000001 -16.566387999999893, 179.46555500000017 -16.656387999999897, 179.55555500000006 -16.656387999999897))"
173,173,0,FJI,88.36306526766289,2654.0,11232.5,2481.5,1995.75,11232.5,1041.0,562.25,1951.75,1.0,1.0,552.0,997.25,6684.5,660.5,8206.5,3572.0,536.0,9173.25,3540.0,4685.5,890.5,959.0,711.5,1.0,1.0,1878.5,0.75,648.5,676.0,1091.0,1.0,941.25,559.75,1.0,9028.0,891.5,1.0,825.5,0.75,1.0,1125.5,991.75,1.0,1.0,1.0,1937.75,832.75,2479.25,1.0,2257.75,1.0,4685.5,6684.5,1255.5,626.5,8381.75,1.0,811.5,1.0,2258.25,851.5,554.5,1.0,1.0,9028.0,660.0,1.0,1.0,1.0,1.0,1376.75,1.0,9173.25,3.0,,1.0,,"POLYGON ((179.55555500000006 -16.566387999999893, 179.5555550000001 -16.47638799999989, 179.4655550000001 -16.47638799999989, 179.4655550000001 -16.566387999999893, 179.55555500000006 -16.566387999999893))"
174,174,0,FJI,88.40311529115263,2656.0,11065.0,2581.5,1999.5,11065.0,1066.75,571.0,1934.5,1.0,1.0,185.0,1005.5,6909.5,673.0,8237.25,3518.5,546.5,9073.75,3487.75,4569.25,292.0,993.0,729.25,1.0,1.0,1860.0,0.25,661.0,689.25,1101.5,1.0,969.75,568.75,1.0,9009.0,292.25,1.0,847.25,0.25,1.0,1147.0,1004.5,1.0,1.0,1.0,1942.0,848.75,2579.0,1.0,2395.75,1.0,4569.25,6909.5,1287.25,209.5,8419.0,1.0,830.5,1.0,2395.75,873.0,576.0,1.0,1.0,9009.0,670.0,1.0,1.0,1.0,1.0,1398.75,1.0,9073.75,1.0,,2.0,1.0,"POLYGON ((179.5555550000001 -16.476387999999893, 179.55555500000008 -16.38638799999989, 179.46555500000014 -16.38638799999989, 179.4655550000001 -16.476387999999893, 179.5555550000001 -16.476387999999893))"
175,175,0,FJI,88.44295117960712,2656.75,10965.25,2638.5,2001.0,10965.25,1079.75,575.25,1923.25,1.0,1.0,0.0,1020.75,7038.75,680.5,8260.5,3486.0,557.0,8989.75,3457.0,4501.25,0.0,1005.25,738.5,1.0,1.0,1854.5,0.0,668.25,696.75,1117.25,1.0,981.5,575.25,1.0,8995.75,0.0,1.0,858.25,0.0,1.0,1159.5,1019.5,1.0,1.0,1.0,1944.5,856.75,2636.25,1.0,2475.25,1.0,4501.25,7038.75,1304.0,0.0,8424.0,1.0,840.0,1.0,2475.25,883.25,582.5,1.0,1.0,8995.75,679.75,1.0,1.0,1.0,1.0,1418.25,1.0,8989.75,,,1.0,3.0,"POLYGON ((179.5555550000001 -16.386387999999894, 179.55555500000014 -16.296387999999887, 179.46555500000014 -16.296387999999887, 179.46555500000014 -16.386387999999894, 179.5555550000001 -16.386387999999894))"
176,176,0,FJI,88.36306526766289,2660.0,11262.0,2469.6666666666665,1996.3333333333333,11262.0,1032.3333333333333,557.6666666666666,1955.0,1.0,1.0,735.6666666666666,977.0,6568.333333333333,658.0,8221.333333333334,3581.6666666666665,540.3333333333334,9183.666666666666,3550.6666666666665,4716.333333333333,1185.0,943.3333333333334,706.0,1.0,1.0,1887.3333333333333,1.0,650.0,674.6666666666666,1079.6666666666667,1.0,945.6666666666666,557.6666666666666,1.0,9007.666666666666,1186.0,1.0,808.6666666666666,1.0,1.0,1118.6666666666667,970.6666666666666,1.0,1.0,1.0,1938.6666666666667,826.6666666666666,2467.3333333333335,1.0,2240.0,1.0,4716.333333333333,6568.333333333333,1235.3333333333333,834.3333333333334,8341.0,1.0,804.0,1.0,2240.3333333333335,844.0,554.3333333333334,1.0,1.0,9007.666666666666,659.0,1.0,1.0,1.0,1.0,1354.6666666666667,1.0,9183.666666666666,3.0,,,,"POLYGON ((179.64555500000012 -16.566387999999893, 179.64555500000012 -16.47638799999989, 179.55555500000017 -16.47638799999989, 179.55555500000014 -16.566387999999893, 179.64555500000012 -16.566387999999893))"
177,177,0,FJI,88.4031152911721,2668.0,11157.25,2523.0,1997.0,11157.25,1048.0,561.75,1944.0,1.0,1.0,554.5,978.75,6647.5,667.0,8233.5,3549.0,547.75,9149.75,3518.25,4657.75,875.25,964.5,716.75,1.0,1.0,1876.75,0.75,657.75,684.5,1083.25,1.0,959.75,561.75,1.0,8976.0,876.25,1.0,822.0,0.75,1.0,1129.5,982.0,1.0,1.0,1.0,1939.5,836.25,2520.5,1.0,2315.25,1.0,4657.75,6647.5,1254.75,628.0,8363.0,1.0,815.5,1.0,2315.25,857.0,567.75,1.0,1.0,8976.0,666.5,1.0,1.0,1.0,1.0,1367.5,1.0,9149.75,2.0,,2.0,,"POLYGON ((179.64555500000012 -16.476387999999893, 179.64555500000012 -16.38638799999989, 179.55555500000008 -16.38638799999989, 179.55555500000017 -16.476387999999893, 179.64555500000012 -16.476387999999893))"
178,178,0,FJI,88.44295117966557,2672.0,11016.75,2582.5,1995.0,11016.75,1069.25,571.75,1928.75,1.0,1.0,185.0,1001.0,6884.5,679.0,8263.0,3504.0,558.0,9032.75,3474.75,4550.0,290.75,984.75,731.5,1.0,1.0,1866.5,0.25,671.0,696.25,1106.25,1.0,975.25,571.75,1.0,8975.25,291.25,1.0,839.5,0.25,1.0,1150.25,1004.25,1.0,1.0,1.0,1938.25,850.5,2580.25,1.0,2402.75,1.0,4550.0,6884.5,1281.75,209.5,8389.0,1.0,831.5,1.0,2402.75,874.5,577.75,1.0,1.0,8975.25,677.0,1.0,1.0,1.0,1.0,1397.0,1.0,9032.75,,,3.0,1.0,"POLYGON ((179.64555500000012 -16.386387999999894, 179.64555500000014 -16.296387999999887, 179.55555500000014 -16.296387999999887, 179.5555550000001 -16.386387999999894, 179.64555500000012 -16.386387999999894))"
179,179,0,FJI,88.4825728562518,2674.0,10945.5,2611.5,1993.5,10945.5,1080.0,577.0,1921.0,1.0,1.0,0.0,1014.5,7026.5,685.5,8308.0,3480.5,562.0,8973.0,3452.5,4494.5,0.0,995.0,739.0,1.0,1.0,1862.0,0.0,678.5,702.5,1120.5,1.0,983.5,577.0,1.0,8981.5,0.0,1.0,848.5,0.0,1.0,1161.0,1018.5,1.0,1.0,1.0,1937.5,858.0,2609.5,1.0,2446.0,1.0,4494.5,7026.5,1295.5,0.0,8408.5,1.0,839.5,1.0,2446.0,883.5,583.0,1.0,1.0,8981.5,685.0,1.0,1.0,1.0,1.0,1414.0,1.0,8973.0,,,1.0,1.0,"POLYGON ((179.64555500000014 -16.29638799999989, 179.64555500000012 -16.206387999999883, 179.5555550000001 -16.206387999999883, 179.55555500000014 -16.29638799999989, 179.64555500000014 -16.29638799999989))"
180,180,0,FJI,88.28232312494704,2642.0,11240.333333333334,2525.0,2006.3333333333333,11240.333333333334,1036.6666666666667,563.3333333333334,1953.3333333333333,1.0,1.0,0.0,1005.0,6796.333333333333,661.6666666666666,8242.333333333334,3574.6666666666665,548.3333333333334,9061.666666666666,3530.3333333333335,4554.666666666667,0.0,930.6666666666666,709.6666666666666,1.0,1.0,1890.0,0.0,655.0,676.6666666666666,1105.3333333333333,1.0,945.0,565.6666666666666,1.0,9066.333333333334,0.0,1.0,810.3333333333334,0.0,1.0,1134.0,976.3333333333334,1.0,1.0,1.0,1945.0,840.0,2521.6666666666665,1.0,2309.0,1.0,4554.666666666667,6796.333333333333,1238.6666666666667,0.0,8344.0,1.0,806.3333333333334,1.0,2309.0,845.0,544.6666666666666,1.0,1.0,9066.333333333334,661.0,1.0,1.0,1.0,1.0,1374.3333333333333,1.0,9061.666666666666,,,1.0,2.0,"POLYGON ((179.73555500000006 -16.74638799999989, 179.73555500000012 -16.65638799999989, 179.64555500000012 -16.65638799999989, 179.64555500000012 -16.74638799999989, 179.73555500000006 -16.74638799999989))"
181,181,0,FJI,88.40311529113315,2677.0,11172.0,2491.75,1991.5,11172.0,1043.25,561.0,1945.25,1.0,1.0,555.5,977.25,6603.25,666.0,8248.25,3553.5,547.25,9161.5,3523.0,4669.25,867.0,959.25,713.75,1.0,1.0,1886.25,0.75,657.0,683.25,1082.0,1.0,958.0,560.75,1.0,8970.5,868.25,1.0,818.75,0.75,1.0,1127.0,979.5,1.0,1.0,1.0,1934.5,834.75,2489.5,1.0,2276.75,1.0,4669.25,6603.25,1249.5,629.5,8352.5,1.0,811.25,1.0,2276.75,853.0,567.0,1.0,1.0,8970.5,668.5,1.0,1.0,1.0,1.0,1364.75,1.0,9161.5,2.0,,1.0,1.0,"POLYGON ((179.73555500000015 -16.476387999999893, 179.7355550000001 -16.38638799999989, 179.64555500000012 -16.38638799999989, 179.64555500000014 -16.476387999999893, 179.73555500000015 -16.476387999999893))"
182,182,0,FJI,88.44295117960712,2684.25,11083.5,2517.25,1987.75,11083.5,1056.5,566.75,1935.5,1.0,1.0,371.0,988.25,6714.25,673.5,8261.75,3525.0,552.75,9087.5,3495.5,4607.5,574.5,972.25,723.0,1.0,1.0,1878.0,0.5,665.75,690.5,1094.25,1.0,967.5,566.75,1.0,8957.5,575.5,1.0,829.75,0.5,1.0,1139.5,989.75,1.0,1.0,1.0,1931.25,843.5,2515.25,1.0,2318.0,1.0,4607.5,6714.25,1266.75,420.5,8356.75,1.0,821.25,1.0,2318.0,864.25,572.75,1.0,1.0,8957.5,672.75,1.0,1.0,1.0,1.0,1381.0,1.0,9087.5,2.0,,2.0,,"POLYGON ((179.73555500000012 -16.386387999999894, 179.73555500000012 -16.296387999999887, 179.64555500000014 -16.296387999999887, 179.64555500000012 -16.386387999999894, 179.73555500000012 -16.386387999999894))"
